id,routeDate,parcels,firstToLastStopActualDurationHours,firstToLastStopEstimatedTravelTimeHours,routeCentroidLatitude,routeCentroidLongitude
ta3Qe++DhkUSVUYcE0H1CA==,11/08/2025,108,9.567777778,1.924722222,51.57956729,-0.000877634
iLZ4G+gWJ+3OZIwTt428Yg==,30/07/2025,53,6.893888889,0.855833333,51.48177706,-0.100395172
CkCYO2bPrrmk6bwEAtFWTw==,21/07/2025,50,4.137777778,0.881944444,51.50730168,-0.323197306
ACgsxFhg0bCZhI9fUlUqzA==,11/08/2025,80,11.29333333,1.001388889,51.52104222,-0.095583535
vLgYurYmZjwtA0ZM/UTJIw==,08/08/2025,100,7.816944444,2.639722222,51.47273555,0.147422364
A5NTEGaceNwJAqENOCl0Kg==,04/08/2025,81,5.752777778,1.855833333,51.42868824,-0.348752146
bGKtdRl//0hyodvcW1eDkw==,04/08/2025,80,8.181666667,1.483611111,51.47952579,-0.207038098
M0QXRLi7IkXgzZHy8WMQYA==,06/08/2025,74,6.006388889,1.6725,51.35829616,-0.176050659
1f+CyskENflvBhY49EZZJg==,20/07/2025,82,7.951111111,1.625555556,51.50270623,-0.307113917
eD6JMmWdPWhm0qyP+wM4Fw==,26/07/2025,86,8.356944444,1.717222222,51.45999858,-0.325403417
Stb5MhwjiZE6YQn2prnQ7Q==,31/07/2025,67,8.1675,2.249722222,51.3537015,0.00423443
1o2nXNwj+M93a3Gr16H6Sg==,07/08/2025,67,4.048333333,1.853888889,51.63631752,0.073179815
jerfUwHAXVT9oUN9/CJ3wQ==,07/08/2025,83,5.686111111,1.149166667,51.4611781,-0.221162586
7fkJbe+GttR/2389SV2Qog==,23/07/2025,42,3.459444444,0.641944444,51.55657521,-0.284176583
825a/zozmSEWAI4u2QCqlQ==,09/08/2025,63,5.050555556,1.405555556,51.38879951,-0.415846914
5lW+3EnxwlG/qQeS11I2bw==,02/08/2025,70,9.491944444,1.18,51.53223636,-0.103367482
pX3MJpaW4VeeGWSyeC87Ug==,02/08/2025,73,6.4125,0.786666667,51.47987444,-0.208552081
os9FvatpfJQXfmM4dZHFtg==,19/07/2025,74,8.265833333,1.383888889,51.59990811,-0.091960922
AaJZTODhpA88ILgp/kBlBQ==,08/08/2025,48,3.273055556,0.627222222,51.60739104,-0.120696888
nbBeKeAyCLRves+1aABSBA==,28/07/2025,92,9.085277778,0.988611111,51.51587104,-0.143876719
mBW/hWQt+QRSnBmdCJ8/fg==,07/08/2025,62,6.888333333,0.9925,51.50715405,-0.23883253
9AgxHYLRTjhzCbs59zkU9A==,01/08/2025,59,4.966111111,0.664444444,51.49519603,-0.169347149
qWARlo0nlqTEFbHGW/sUZA==,12/08/2025,76,6.8,1.703611111,51.61086194,-0.006330359
FeBipS7v7Qon1fXZDfiF/w==,27/07/2025,58,6.783055556,1.864444444,51.57746922,0.062246349
dOg2nlJjMl30A9PDaBWPuw==,29/07/2025,61,5.936111111,0.564166667,51.50238317,-0.144555067
lsMQR6bBkHhLZwd9qrftbA==,06/08/2025,54,4.557777778,1.447222222,51.3341767,-0.092523093
01XZOOLKtokiyY9gN+Gk4g==,03/08/2025,55,4.478611111,1.146944444,51.45559884,-0.062570448
/bt+AKg5r2cJV5v9+A1RCA==,28/07/2025,50,6.576666667,1.036111111,51.53012073,-0.327740341
lxNmCEM+6i9D+eHHMzfLDg==,18/07/2025,69,9.814444444,0.875833333,51.4904348,-0.155325807
YDaa9jNq/IQhDSz1RXuVdA==,01/08/2025,89,11.4275,1.534166667,51.50270474,-0.275850196
zRllv/3wBTdh3R1LhrPu7w==,25/07/2025,30,2.808055556,2.902777778,51.65765066,-0.079039368
jvYchnbV2SzYyTQiRNP9nQ==,05/08/2025,59,5.058611111,1.586944444,51.34934405,-0.24529583
xc9HblvDcMogi/l9kaQgAQ==,10/08/2025,73,4.403888889,1.625555556,51.41351164,-0.169141239
C8fv1dWa7m27KTIpqWhOfA==,18/07/2025,83,9.747222222,1.188611111,51.5003315,-0.247564029
gAPIdo3ESnPAQBNpeZYHkg==,21/07/2025,81,8.813333333,1.146388889,51.54052589,-0.069295913
3OCtpH9zXx1jCj9Q7X+mSQ==,21/07/2025,86,6.985833333,1.736388889,51.41347284,-0.218705712
T2V+R9sl3sMMkLCUj3Y5Hg==,06/08/2025,50,8.080277778,1.283055556,51.38357107,-0.417287305
t9XID4YZ2mbzdQ/EZtVUTw==,10/08/2025,45,3.935277778,1.090555556,51.58568014,-0.34504655
PxcEaecz7KXdvLmsSsPZzg==,25/07/2025,88,9.276388889,2.370277778,51.36565348,0.086515672
GxkIjMBhniTiZKYBOZm6Fg==,18/07/2025,69,8.996111111,1.108611111,51.45472679,-0.10982212
kaEWuTdxhG1pxv8TvzerBg==,23/07/2025,57,5.162222222,1.293888889,51.33895219,-0.115288425
zQmzRgjJEzHXJqXyX+DYrA==,06/08/2025,86,6.538888889,2.295277778,51.44944923,-0.354444749
ajJX9zVOMBNjr0HQ0T9XSQ==,07/08/2025,77,5.488055556,1.067222222,51.48806355,-0.054224773
52ItOpGPMD7UNTs5JZizcA==,05/08/2025,78,5.198055556,1.065555556,51.57676104,-0.207110903
f40xphlOqjKmpWkni3WFjA==,04/08/2025,64,9.158888889,0.95,51.46006026,-0.087077985
ebDF11JN5T2BH4SgHXuYIg==,04/08/2025,42,3.725833333,0.548055556,51.5337616,-0.210767283
7fiTNBhDgq9ntD7/FzIgnA==,08/08/2025,87,8.938611111,1.530555556,51.60799771,-0.297736095
xmkRr/oUyx5TzI5NaSshJw==,07/08/2025,65,6.175833333,1.064166667,51.60551008,-0.199924209
xwY1ypo3/Du1NsF2RN5L6Q==,11/08/2025,85,8.781666667,1.723055556,51.43560988,0.005496842
X5XmCHGp/I/X9d6iy4qaCA==,28/07/2025,114,9.064444444,2.678611111,51.55599689,0.136173358
sqf4MLANycd/xUfKUBsOaw==,27/07/2025,68,5.515833333,1.137777778,51.42975781,-0.171260424
PxsstYEKkZQmiZ5IvODeRw==,08/08/2025,27,2.425833333,0.426944444,51.52062648,-0.140042929
aC3Fo7w1zdW9QHI75HeL/Q==,02/08/2025,81,6.423333333,1.701388889,51.42580731,0.02851828
OsBi5hx8CwtQZv0pRFoCwA==,30/07/2025,86,11.90361111,1.244722222,51.55361655,0.003416174
Fp+VSf7fRGbfrhkWA5VGkw==,29/07/2025,103,7.369722222,1.61,51.42133599,-0.061819046
3ZszKSyZK/GLsUdG2JZ6Vw==,13/08/2025,72,6.023333333,1.8,51.61824251,-0.068355306
Or5IJu/wCx3NEaAYOgxTgw==,22/07/2025,88,8.401111111,1.584444444,51.5631246,-0.076027066
SPtrrwZKlxDEGoSy4TXpFw==,21/07/2025,79,12.41222222,1.411388889,51.46573547,-0.010520994
q40LNABK30kJ0Gh6v0/Q3g==,28/07/2025,82,5.339444444,1.110277778,51.57114718,-0.182229357
eYe+URZEabnq1XU/xsspLw==,23/07/2025,69,8.974722222,0.931666667,51.5504651,-0.075308314
+zaZZ3VOJy/cK95beDZ/zQ==,20/07/2025,67,5.789166667,1.336666667,51.41015576,-0.226743336
gWAe61+C+kwPyAq3jbTlSw==,19/07/2025,72,5.106388889,1.971666667,51.55996522,0.215913375
wLRZSE0s+uCKTUA2SWPHEw==,06/08/2025,70,6.309444444,1.975,51.32326412,-0.240675889
Gi9WYSsV5iLoxMGOVVJaLw==,27/07/2025,61,3.634166667,0.948055556,51.54036352,-0.184456325
mzfvUMt7Z0/QAMdYoUoHrw==,05/08/2025,76,5.335555556,1.834166667,51.63603136,0.053520068
aUCKWIUVHd6Q64+Ub5wwSw==,10/08/2025,72,5.290277778,1.344166667,51.43282559,-0.210511775
xI32hwzDBMjFTIUPPBOyDw==,12/08/2025,69,9.225277778,0.935277778,51.56452355,-0.103369645
Mput+zDyZ+zyf9Y9YNQ2UQ==,02/08/2025,73,6.461111111,1.212777778,51.41444018,-0.217521138
Kt6bnNOCmVugs895z2Zeug==,07/08/2025,70,10.76777778,0.983333333,51.55313532,-0.090085616
wLMAlfuZLwj1/anHvMRhBg==,05/08/2025,78,10.77944444,1.174722222,51.55989307,-0.10974432
NRHhwC9n+iwdtArav0DskA==,21/07/2025,68,11.16638889,0.809166667,51.51310969,-0.13044277
GnyGyNT9Q68EYoL2hN1mWQ==,29/07/2025,59,4.955833333,0.760277778,51.59133363,-0.159132917
oU6TVZMKQq/tt19iiXSqJg==,12/08/2025,68,5.996944444,0.624444444,51.51423082,-0.183384432
CPrSmpJr6YgdB7wJ7CrcAg==,31/07/2025,72,5.447222222,1.623888889,51.58675273,0.213116634
iFH3LrO9U/d22sbP7gu8GA==,01/08/2025,90,8.363333333,1.146666667,51.49465687,-0.086271176
y1BxpUvC4y4tw+gW2vwU8Q==,09/08/2025,78,5.788055556,1.338611111,51.41815601,-0.133502654
A0bFfYz2Cg+TQU8FXFttKQ==,12/08/2025,68,4.328611111,1.633333333,51.63478216,0.054914361
qXRJQ7Oq+8CTgs3/kFacgg==,12/08/2025,58,5.972777778,1.295,51.57797629,0.020309775
/m6Omtm4BwXD2HdbhuYjcw==,27/07/2025,77,6.973611111,1.823888889,51.36895659,-0.19577814
ISWEfrT9VCAT5/yQ27BK5A==,26/07/2025,68,6.941944444,1.881944444,51.40369389,-0.346114633
oyemzVae374QucCThh4EZw==,01/08/2025,60,4.725277778,1.124722222,51.55210437,-0.229329095
aKeEnk0SdG8RHcKgpF8S3A==,27/07/2025,81,10.30222222,1.530833333,51.578121,-0.10294294
tWHkktp5CAW8r8ZLrNMw7Q==,13/08/2025,71,6.225555556,1.036666667,51.45025689,-0.007838735
ZC/Zr4ViR9eeHYcfXE6/oA==,18/07/2025,66,6.414166667,1.248055556,51.52299142,-0.30412176
ggKultfrrgUxlJtb6vCArA==,24/07/2025,59,5.010833333,0.864166667,51.551005,-0.15303095
3sPF4bAiIEtW9sKq6YGO2g==,01/08/2025,82,6.983055556,1.674166667,51.43367393,-0.469747737
ky5muWhi07q9JN4yyoP4hw==,21/07/2025,76,9.443611111,1.213611111,51.57290434,-0.104782411
SGhFVhhsuGM24ctep8WBRw==,07/08/2025,77,8.368055556,1.235833333,51.46593059,-0.052845865
otYLTy+uajQ5q0x4zx9B4Q==,07/08/2025,61,7.513611111,1.204166667,51.58755347,-0.07615586
RC0tBEjbxGE5m3HLOyd2TQ==,31/07/2025,74,4.965,1.226388889,51.40305773,-0.078385178
fkOc7qPGpTh72ZC64gIjMw==,09/08/2025,75,7.807777778,2.600555556,51.57238654,0.218986098
z4XHqApqCowW94VDAz3E3Q==,26/07/2025,70,5.508055556,1.761944444,51.56572196,-0.348233897
chOSJeC+AmjycBkKnty8cQ==,09/08/2025,72,6.023888889,1.139722222,51.47967512,-0.091700509
WvNHcD9XaEZJQEDaPQgfpw==,06/08/2025,69,8.215833333,0.975555556,51.4795127,-0.110662413
U/1n8YoReh17iyFfv4JBXA==,01/08/2025,77,5.232222222,1.281388889,51.45934525,-0.337504896
22KObV7QPEkTxQTgM2ywtw==,27/07/2025,96,7.326944444,2.5825,51.44184775,0.173562288
j3iHtS2fFUxCgXwAjYtoAQ==,05/08/2025,72,6.668055556,1.0025,51.54910042,-0.18905505
X1OggjLhItA9wEm+HdSeGg==,10/08/2025,64,5.948611111,1.871666667,51.54013996,-0.336965186
uK1fgPYmhUm5DEnTyGnomw==,01/08/2025,74,6.614444444,1.715,51.36264365,-0.157522991
10MbQr8/RPmWWRCXcj2Imw==,13/08/2025,79,7.925,0.888888889,51.46083764,-0.188037554
+bIr12fF2dUXuuhbH+9z3g==,25/07/2025,76,5.586944444,0.724166667,51.45986898,-0.170478897
M1vfUygUcM6Nj44wiMeQAg==,13/08/2025,47,7.692777778,1.244722222,51.36868539,-0.48414523
YlDW3lBc+dOLN6+3diM8Qg==,29/07/2025,88,9.19,1.257777778,51.58393436,-0.110377698
xdQochFGZthyJ4SEJjn6kw==,27/07/2025,38,3.078888889,1.042222222,51.34201499,-0.085350948
s+xlJ5Yfqlcgfm2Zj+F0KQ==,09/08/2025,80,7.435555556,1.1175,51.54867845,-0.0754568
yYItphiFxVWfR2SBpLmBOg==,23/07/2025,65,9.668611111,1.387777778,51.40968516,-0.253290055
QFOrX0XglUeLc+Bledpxzg==,02/08/2025,45,3.986666667,0.707777778,51.48933003,0.073655832
vZeE2+sl3PQvOXoAwJk+Ow==,20/07/2025,69,5.894166667,0.924444444,51.57569732,-0.188148665
2LBuWP8YAgvAn+//QsyHnQ==,13/08/2025,86,6.330555556,2.108611111,51.56443307,-0.354582927
mOUUi4X4cqij2L+K6JmXAQ==,07/08/2025,65,6.245277778,0.889166667,51.527786,-0.176424544
6EAsPbb5SpZGsdUoHhPSbw==,23/07/2025,80,8.903888889,1.008055556,51.47080423,-0.187183104
OCejltnxWGermT2qwML4gA==,02/08/2025,81,9.483888889,1.486666667,51.63842502,-0.128313903
i+jTfPy8j6m9cq9sbB8DrQ==,19/07/2025,64,7.345555556,1.375833333,51.52963694,-0.256829616
pjejVhD0F+YGj8y9fGkqlw==,01/08/2025,81,10.43555556,0.936388889,51.49289399,-0.111079006
EcpADBtD9MEHx3HmwU6w0g==,29/07/2025,84,7.395,1.339722222,51.41663477,-0.197502068
dyq7MZabZ7bB+0ZCyfXw0A==,04/08/2025,72,7.913055556,1.873333333,51.62143458,-0.112623068
v4TnVMaIg6FpQDO1wuE2bg==,31/07/2025,49,4.114166667,1.234722222,51.42350331,-0.368257088
cPQr0w6jPHV/7BTGVEfm9Q==,04/08/2025,67,5.785555556,1.656111111,51.37646678,-0.316338425
ljPhxD1UUjtTuQ1NKdb0rA==,04/08/2025,84,6.443888889,1.933888889,51.61016283,-0.04434777
vW9/+Uw28E8O3bvnk+LMLg==,31/07/2025,82,5.967222222,2.166944444,51.4594025,0.145537201
62wFHyKtftUR0ZC2uqO0DA==,22/07/2025,94,6.528333333,2.326111111,51.40357045,0.044287435
z65r5+xL3HXBTym8lDO/9g==,25/07/2025,84,9.086111111,1.439722222,51.59551758,-0.11084301
nA/aA4hRUOgOdD/p3bgxtw==,24/07/2025,65,7.216111111,1.964722222,51.55613994,0.150865413
ekrMmH7CSOJz59OhfkMySQ==,03/08/2025,49,4.223611111,0.751666667,51.54376915,-0.171321976
k+LQDRS6AwY6rQ8ldc6dAw==,27/07/2025,72,7.190833333,1.013611111,51.47420014,-0.158050874
BzagT2QR6TrHgc2yQMlUvA==,19/07/2025,60,7.371666667,1.139722222,51.54260242,-0.046140512
QXHDmiq/4UCHatZEASOTqQ==,20/07/2025,83,9.628055556,1.191666667,51.46922986,-0.271249936
5Wx2YtU3f/NmK2VVp42TDA==,31/07/2025,62,6.334722222,1.608611111,51.36445604,-0.392829567
VI/0IabGgIg9D7nbwQOZ2A==,27/07/2025,85,6.569444444,1.4175,51.43973538,-0.069114154
tjnVH8Hzz7VjwBIfceGLwg==,05/08/2025,67,5.943888889,1.020277778,51.45103533,-0.195173681
Of63lZxMG9faJuu5ETgQHA==,21/07/2025,106,7.810833333,2.554444444,51.45484983,0.087601441
psnOhCuWm/gVslfw3ZWCnQ==,02/08/2025,65,7.184444444,0.820277778,51.47917683,-0.162682421
2d2azVykeka1tf3ZAnXb8A==,21/07/2025,90,6.395833333,1.480277778,51.47267275,-0.249394194
PFvuEWe3LgWnXRHCIpj7EQ==,21/07/2025,80,10.55361111,0.696666667,51.51981382,-0.149177887
VV0zh9kS3B/O3V9jONRFTw==,22/07/2025,92,9.545833333,1.215,51.48708169,-0.121668548
CdYMBgki04OCsicAgICU9g==,06/08/2025,65,5.984444444,0.991111111,51.54852341,-0.158409552
5sc5+xirJbH8Q72IiU32pw==,22/07/2025,86,9.761111111,2.346944444,51.47827163,0.127430819
d/MSe+AIaBoufgcnOEvg1A==,29/07/2025,70,5.938611111,1.171666667,51.42217008,-0.12936036
kCI2s2ceQZCZknjnU32h+A==,03/08/2025,75,5.1325,1.915,51.64027148,-0.068256038
hHa9KS/CJXfQAjmPZj8JoA==,21/07/2025,32,3.945833333,0.361944444,51.4919893,-0.191761937
T9g0/G+hW0/P4VWvCqSPPw==,09/08/2025,71,7.287777778,1.921944444,51.35667889,0.013338107
BShi56Nb3AmsTyK5ehIdTw==,18/07/2025,46,3.973611111,1.820277778,51.54201203,0.210704714
F8FfQx/4DNb4IyMqsG3v1A==,08/08/2025,83,7.420555556,2.210555556,51.42998258,0.167129389
hZOoKNL0pYuv4SgP3siKxw==,26/07/2025,63,4.1475,0.927777778,51.44939803,-0.160797143
OGvdtIBSciBnp8LmTCte0w==,30/07/2025,76,8.595555556,0.901388889,51.50186713,-0.10467443
vShcJREVVTp8mPJphXlR3Q==,05/08/2025,77,6.883055556,1.194166667,51.44433609,-0.110898691
nzoFVl2XGMF3H56hcnFL6g==,10/08/2025,60,5.182222222,2.009444444,51.30951438,-0.181877719
3bs+HChdLExLKnxjA5jy4w==,09/08/2025,76,6.605277778,1.96,51.59728807,0.059210801
4BPbytyeVD10VMXVoWiBeg==,09/08/2025,63,8.720277778,2.098055556,51.3162753,-0.17315137
i0V5wS//uC4D0PAoMG7Wcw==,01/08/2025,77,6.688333333,2.005833333,51.35655029,-0.239917818
IAyyf7XgYQV+bAyRoZ4oRg==,09/08/2025,68,6.016666667,0.856944444,51.55099372,-0.154937182
vgC/Z35jqoexq0uGDmBfNQ==,31/07/2025,64,4.371388889,1.447222222,51.38219144,-0.302698155
ykfqyKgSGpLxPUWq9xoHyw==,11/08/2025,101,11.43277778,1.551944444,51.51342772,0.015370968
40gYHJCsg4TriL9eN0f9eQ==,03/08/2025,57,5.527777778,1.146666667,51.54281441,-0.122419663
4wr7ttvs0+0lgS4J0swUrw==,28/07/2025,66,5.539444444,0.725555556,51.4811177,-0.184104466
j9RgbXHn7gtIhm7lmqdU9A==,19/07/2025,67,6.481666667,0.708055556,51.5200089,-0.188705777
lS9DwgQz9w37ruPjyYqhig==,31/07/2025,72,7.228888889,1.093055556,51.55493,-0.086059089
821SwYCg33SP8P7wClZpDg==,28/07/2025,100,7.275555556,2.000555556,51.39331697,-0.09280999
EqIMn01myVqT2GkkWY+Ovg==,03/08/2025,71,5.3675,0.924722222,51.5119974,-0.20137678
B4uVnTXNidlMqXPu1DceBA==,06/08/2025,63,5.409166667,2.125,51.58829334,0.194617585
Ompj3QP+9438kn+hQnt3gw==,26/07/2025,73,5.861388889,1.878611111,51.39151196,-0.022937835
9VeFwNTSjJRPYWRTECzIEQ==,27/07/2025,87,6.041666667,1.910277778,51.54655483,0.09092183
4HMTsWfsuvPruLZJ8LL+hg==,13/08/2025,95,8.566666667,2.117222222,51.58303153,0.211439525
scSNhije0fcnEm7m7xatyg==,31/07/2025,82,7.044444444,1.423611111,51.4596893,-0.010786871
1d8fYl6v5fsFvyhWtQacYw==,09/08/2025,93,6.694444444,1.461666667,51.55309169,-0.002257292
BQKFzc2Vl7IogUkLuTYIgg==,09/08/2025,100,10.80694444,2.492222222,51.50792951,-0.431790978
wOjc5YwLulX2REX5ksOZpQ==,18/07/2025,67,10.16916667,1.188055556,51.54001916,-0.132407346
vIvDuFMCQuggTdEELxXKKA==,04/08/2025,68,4.546666667,2.058888889,51.32346215,-0.258706614
RNI2/ycUELQxqYXd6YPXEQ==,27/07/2025,69,6.848888889,1.6975,51.67554362,-0.318598862
pfbPlAMz6UMwII/sogeJ6g==,23/07/2025,59,3.663055556,1.491111111,51.51198626,-0.358600725
4ZZHbQeP1YCBNgYjp7mZww==,11/08/2025,65,8.3775,1.032777778,51.50102298,-0.163118754
jYmRbJv7w1tJxnUt8J2kFQ==,29/07/2025,75,9.516388889,1.2825,51.56132003,-0.088885442
5evq71wH/yD+AsjLQHr0iw==,19/07/2025,70,6.5475,1.054722222,51.5865278,-0.16996
eq00aeRdLDWRdTtIcXSQOw==,22/07/2025,102,9.762777778,1.696666667,51.59317206,-0.005235328
1lHPSIa+bulrrjEISAt4Kg==,06/08/2025,46,3.585555556,1.505833333,51.53666646,0.218858397
u4Ci3ONtDjdsz7V3fcgDSg==,29/07/2025,92,9.233611111,1.606666667,51.39769359,-0.023906958
9Vv9rka/iWDpPvpQKIY7mA==,13/08/2025,61,8.29,0.953888889,51.56271613,-0.10563142
gIXlHisZG+Xahyw0ijO2gg==,11/08/2025,87,10.67027778,2.000555556,51.39969951,0.044422755
C0sB5k1jk7PCflUZ8qWtKw==,05/08/2025,60,4.011111111,1.104722222,51.40327543,-0.244563959
VM9nquvx3VTshj/OmAiMBA==,19/07/2025,65,9.639166667,0.878333333,51.50926335,-0.124250102
LsF8oY6mRVoq+lgrymDryw==,31/07/2025,63,9.091388889,0.947222222,51.55639302,-0.113614011
aCdeF7Fh/8aNe+mnRBG2og==,22/07/2025,93,7.631666667,2.754722222,51.54144597,0.174948964
zL1xo5mCEBLgFhC5bjUbfA==,07/08/2025,32,3.47,1.276388889,51.28495875,-0.088568306
qTIbEvexKldlK4KsFV9Lww==,08/08/2025,61,5.171111111,1.512222222,51.37655764,-0.217181073
ygYw8I2UUshwWGtVeOG0Sg==,25/07/2025,81,5.732222222,1.32,51.46640671,-0.076737687
9BUTFPBZ1p3fR9C2U7nSVw==,27/07/2025,68,6.535,1.620555556,51.46858153,-0.352903314
aKHfCOYh/x8fzT5hj8UsOA==,21/07/2025,77,8.406944444,1.162222222,51.46890484,-0.061933914
8dxQEBq4bVWPphkpsoRKQw==,24/07/2025,60,7.0625,1.561944444,51.5856867,0.206160933
/4fyykXzW23vbvyylyg0kA==,06/08/2025,89,8.585833333,1.687222222,51.46434813,-0.299804412
9zVynz5eo0Ys0euN3SNzEQ==,29/07/2025,65,5.881388889,1.834722222,51.33444654,-0.089377212
iEuw6vYpXNMpksg8wJFJuw==,02/08/2025,63,7.195277778,1.105277778,51.50163432,-0.261803571
CpMjYOHXb4RAGVh72VZnxw==,22/07/2025,93,9.725555556,1.492222222,51.52380088,-0.01611419
nIBqXHhGaQG5iNTC98b3aQ==,05/08/2025,67,7.659444444,1.596944444,51.40208486,-0.038946885
cJejQmQ2o04ANhVn5Rl/7g==,12/08/2025,84,6.708611111,1.995555556,51.58394136,0.094012463
1mD1S8IR598wrV+ecfcB1A==,08/08/2025,81,5.929444444,1.8325,51.52220701,-0.470990634
rVMhDRuI8W+c81gMBTcT+g==,19/07/2025,45,4.478611111,0.729722222,51.51195721,-0.014160979
TZ0+0Mf5CfpwOuCaKiI5Gg==,05/08/2025,67,7.25,2.414444444,51.52965639,-0.455514129
3+F+NNV33ieJeVNAnY0CAA==,12/08/2025,57,6.472777778,0.925277778,51.46253565,-0.124040162
c0IUizKBK7NUq8Pmq7ZV4A==,01/08/2025,90,6.879166667,1.9825,51.43270789,0.156023728
TBmoUewan6mml7hflxrw5w==,20/07/2025,81,8.954722222,2.3525,51.58842027,0.195478241
RP0NBjK8OSXcE7y8i/+dUA==,18/07/2025,79,6.588888889,1.603611111,51.40820616,-0.227276846
9NfjAVzE+wtMQZA6EEUthg==,11/08/2025,75,8.137222222,1.583055556,51.62064524,-0.290061087
jdr1YaifDNT8CVvamCNE/Q==,11/08/2025,61,4.844722222,1.6875,51.41745617,-0.467379971
2KU5dgnxsjCTN3DeQmVtbw==,19/07/2025,74,4.439444444,1.519722222,51.36995515,-0.286703342
/pwhn2qCkncfB7MEnFX0zA==,09/08/2025,101,8.006388889,2.208611111,51.55176779,0.100236287
SKI+S45K1q/Q1YGYLbU05w==,29/07/2025,85,6.739722222,1.947777778,51.52791542,-0.460615721
n5Gnecjltna59CjxZpZUwA==,29/07/2025,71,9.644444444,2.560833333,51.35370342,0.075773643
hTmfGLWk5VjAd3d9E5/w4Q==,31/07/2025,62,4.8175,0.761388889,51.54992537,-0.18489379
meoa++7fxZ4rpHvrgakZYA==,13/08/2025,53,3.521944444,1.276388889,51.35310302,-0.112370254
+pryrG4DP/zDNfNnIWO3ew==,20/07/2025,64,6.235833333,1.123333333,51.55477158,-0.027505107
+A1IfjDm9LxkuX0mExTP6w==,07/08/2025,68,6.178611111,2.161666667,51.63031421,-0.394847649
zmfniC3tUIuhYph4Ydy/pw==,04/08/2025,85,9.893333333,2.160555556,51.43535004,0.174762266
algJUHfXmZOqYHTZmf2qpQ==,30/07/2025,47,6.267222222,0.457222222,51.4630092,-0.19325546
toYke72d5bk3QhtmMB853Q==,23/07/2025,79,6.968333333,2.486944444,51.52138225,-0.459605265
9jMaNKUAqG068HpuWtxOpg==,07/08/2025,72,11.74388889,1.014166667,51.48772887,-0.10177495
8qm5qCTY2PZWpnFSATYsSg==,01/08/2025,89,10.67416667,1.018055556,51.50276988,-0.022639458
OnS4/yGr0cG7Oxt82gH8rg==,26/07/2025,36,2.595277778,0.841111111,51.5208889,-0.288250145
eiF9jLJbJMF60zMQpsyjLg==,31/07/2025,46,5.060833333,1.374166667,51.31193291,-0.257504883
sEO3TCb4TY42KyJhEj2haw==,05/08/2025,71,6.4425,1.147777778,51.4603845,-0.297968777
L4WkwGDfDuFj41Aib13szQ==,11/08/2025,66,6.048333333,1.214166667,51.57102704,-0.165473908
Is5jdkiLmAb8wDgnZWogjg==,06/08/2025,81,5.024722222,1.669166667,51.38711748,-0.263023415
I4JYfvDYSutzk6BrYIUaig==,02/08/2025,95,5.9075,2.302222222,51.45062264,0.106255675
wn8J7QQKSqRH1PxQn3f+Og==,09/08/2025,101,9.0025,0.881944444,51.50349531,-0.01957733
K2Ql+RYbx1rvqb3JL/aJwA==,28/07/2025,82,7.263611111,2.040555556,51.3995739,0.021301917
8bfO/lMDpflGLaACrxUvxA==,18/07/2025,56,5.009722222,1.154444444,51.62954805,-0.095835895
Dd9gMqsORbZ8/uL7T10IPg==,18/07/2025,81,6.243611111,2.089444444,51.63442943,-0.384812036
z+qFY0okdawsF97g1nxpGA==,13/08/2025,89,7.742777778,1.084444444,51.51185704,-0.019471601
phXr07Ys2R9ZxA5ytCYxNg==,10/08/2025,67,9.653055556,0.976388889,51.54073001,-0.198501387
Ml+dpDPBor5cE0ZsTC/A6w==,25/07/2025,92,7.482777778,1.833611111,51.58658697,0.003089284
N4uNLYv7w4JwjGa439aBQQ==,18/07/2025,76,5.133055556,2.120277778,51.38004214,-0.009516924
AzqNtIB8ui+7B1C7ZyjWtw==,24/07/2025,65,9.902777778,0.831944444,51.51342882,-0.071246104
cf4hexiQqYYJ4DLAqjtO7w==,28/07/2025,80,7.232777778,1.086388889,51.47601596,-0.219029851
LlOX30L59z0cYu+wwU07cg==,30/07/2025,36,3.451944444,0.188055556,51.51117442,-0.141451441
AU/ybupGutdB3o1LUYTE4A==,30/07/2025,71,5.6775,0.753333333,51.53942231,-0.175289071
mNpch7Q93pej+DRddv9G9w==,29/07/2025,44,4.728055556,0.419722222,51.52120647,-0.064194107
nqBD1uWpmG8bx1dCAHDiXw==,05/08/2025,81,7.252222222,1.808888889,51.42783915,-0.351755654
KwQryDJ4vBp2pmWhXpFCVQ==,04/08/2025,49,6.206388889,1.306111111,51.33972938,-0.104870666
GMf9cWV7dky3CVxLCefMRQ==,18/07/2025,82,7.808333333,1.611388889,51.62625126,-0.134885485
S+VWpbTeTfrvck7z6J4znQ==,01/08/2025,98,11.51527778,1.737222222,51.51582632,-0.311304161
Mgr7PY5T9u+ibE9OIMJAZA==,22/07/2025,61,9.154166667,0.998888889,51.54190008,-0.133161267
Hp1z1UWdug/9Rt0wknVlkg==,11/08/2025,80,6.500833333,1.358888889,51.46752093,-0.106415885
+Uv5vDPMVPEh4tiH27J7zA==,24/07/2025,45,7.372222222,0.593055556,51.48071358,-0.183437468
Bmv/92Gb0JaiK7eENH/1uw==,26/07/2025,63,5.243611111,1.943055556,51.56254283,-0.413184138
5njH7T7CUa1u5LF3w9iBuw==,13/08/2025,77,7.989444444,1.055833333,51.55160536,-0.181018184
